strategy_id,strategy_name,strategy_type,wave,symbol,sharpe,sortino,total_return,max_drawdown,win_rate,total_trades,profit_factor,period
ALPHA_PULLBACK_102,Trend Pullback,TREND,1,TATAMOTORS,-1.479160771994604,-1.4061512800554599,-0.22225865096608421,0.2553856559794937,0.4074074074074074,81,0.6504533290112147,1Y
ALPHA_PULLBACK_102,Trend Pullback,TREND,1,SUNPHARMA,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_PULLBACK_102,Trend Pullback,TREND,1,DRREDDY,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_PULLBACK_102,Trend Pullback,TREND,1,BAJFINANCE,-1.8983621921917435,-1.5289874488714044,-0.10045543223530629,0.11666216543959718,0.47368421052631576,38,0.5910325915458475,1Y
ALPHA_PULLBACK_102,Trend Pullback,TREND,1,TATASTEEL,0.23760768222863668,0.24684498738839916,0.029041162592488456,0.2112080756028714,0.47530864197530864,162,1.056662208375152,1Y
ALPHA_PULLBACK_102,Trend Pullback,TREND,1,HINDALCO,1.319069400925096,1.5432222247148693,0.29606720404624176,0.19743140245495958,0.5671641791044776,201,1.2878398052915565,1Y
ALPHA_EMA_CROSS_104,EMA Crossover,TREND,1,HDFCBANK,-1.8267920435604506,-1.8369455024732888,-0.04168339670768206,0.04168339670768206,0.4318181818181818,44,0.6320919139394457,1Y
ALPHA_EMA_CROSS_104,EMA Crossover,TREND,1,ICICIBANK,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_EMA_CROSS_104,EMA Crossover,TREND,1,SBIN,1.4599024942613543,1.980617116486596,0.22292624436344566,0.08569486863164133,0.5321637426900585,171,1.3638277570901582,1Y
ALPHA_EMA_CROSS_104,EMA Crossover,TREND,1,TCS,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_EMA_CROSS_104,EMA Crossover,TREND,1,INFY,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_EMA_CROSS_104,EMA Crossover,TREND,1,WIPRO,-0.7886574875862155,-0.547762436081281,-0.1231581388920081,0.14473717234741054,0.5229357798165137,109,0.7984538191718457,1Y
ALPHA_EMA_CROSS_104,EMA Crossover,TREND,1,RELIANCE,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_EMA_CROSS_104,EMA Crossover,TREND,1,NTPC,0.20712943593191196,0.26404605976099116,0.020091264901175965,0.13725043240239876,0.4473684210526316,114,1.0542382421723087,1Y
ALPHA_EMA_CROSS_104,EMA Crossover,TREND,1,HINDUNILVR,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_EMA_CROSS_104,EMA Crossover,TREND,1,NESTLEIND,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_EMA_CROSS_104,EMA Crossover,TREND,1,ITC,-1.4090247527164583,-1.1712366100291483,-0.12484504631646087,0.12484504631646087,0.35714285714285715,70,0.6419010561574808,1Y
ALPHA_EMA_CROSS_104,EMA Crossover,TREND,1,MARUTI,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_EMA_CROSS_104,EMA Crossover,TREND,1,TATAMOTORS,-1.479160771994604,-1.4061512800554599,-0.22225865096608421,0.2553856559794937,0.4074074074074074,81,0.6504533290112147,1Y
ALPHA_EMA_CROSS_104,EMA Crossover,TREND,1,SUNPHARMA,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_EMA_CROSS_104,EMA Crossover,TREND,1,DRREDDY,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_EMA_CROSS_104,EMA Crossover,TREND,1,BAJFINANCE,-1.8983621921917435,-1.5289874488714044,-0.10045543223530629,0.11666216543959718,0.47368421052631576,38,0.5910325915458475,1Y
ALPHA_EMA_CROSS_104,EMA Crossover,TREND,1,TATASTEEL,0.23760768222863668,0.24684498738839916,0.029041162592488456,0.2112080756028714,0.47530864197530864,162,1.056662208375152,1Y
ALPHA_EMA_CROSS_104,EMA Crossover,TREND,1,HINDALCO,1.319069400925096,1.5432222247148693,0.29606720404624176,0.19743140245495958,0.5671641791044776,201,1.2878398052915565,1Y
ALPHA_PORT_017,Portfolio Hedge,HEDGE,1,HDFCBANK,-4.942889809500356,-4.602987616728765,-0.11555378833602337,0.1257387831902779,0.4,35,0.246626010899336,1Y
ALPHA_PORT_017,Portfolio Hedge,HEDGE,1,ICICIBANK,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_PORT_017,Portfolio Hedge,HEDGE,1,SBIN,-3.103713653846343,-2.4279538722060012,-0.2444471498095886,0.2562769043941921,0.2553191489361702,47,0.2982352601263709,1Y
ALPHA_PORT_017,Portfolio Hedge,HEDGE,1,TCS,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_PORT_017,Portfolio Hedge,HEDGE,1,INFY,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_PORT_017,Portfolio Hedge,HEDGE,1,WIPRO,-0.09519875865183704,-0.08255114644163349,-0.022727880106559795,0.09841991125663954,0.42857142857142855,84,0.9714053181072978,1Y
ALPHA_PORT_017,Portfolio Hedge,HEDGE,1,RELIANCE,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_PORT_017,Portfolio Hedge,HEDGE,1,NTPC,-2.218254417863633,-1.4082798222573654,-0.2497833478105137,0.27610427050008934,0.3559322033898305,59,0.43706946745130815,1Y
ALPHA_PORT_017,Portfolio Hedge,HEDGE,1,HINDUNILVR,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_PORT_017,Portfolio Hedge,HEDGE,1,NESTLEIND,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_PORT_017,Portfolio Hedge,HEDGE,1,ITC,-1.3959214500433652,-0.6577663422111233,-0.10060107623569581,0.10668633167340585,0.4117647058823529,34,0.49673215995988507,1Y
ALPHA_PORT_017,Portfolio Hedge,HEDGE,1,MARUTI,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_PORT_017,Portfolio Hedge,HEDGE,1,TATAMOTORS,-0.8683742092119137,-0.6214808224026619,-0.13704123229468124,0.27161952265327294,0.4,70,0.7473984942306876,1Y
ALPHA_PORT_017,Portfolio Hedge,HEDGE,1,SUNPHARMA,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_PORT_017,Portfolio Hedge,HEDGE,1,DRREDDY,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_PORT_017,Portfolio Hedge,HEDGE,1,BAJFINANCE,-3.3406767468967384,-2.8526732124299383,-0.1409359685188193,0.1409359685188193,0.25,28,0.3241489096561475,1Y
ALPHA_PORT_017,Portfolio Hedge,HEDGE,1,TATASTEEL,-1.1289317518247743,-1.1876100983625577,-0.1769331535841262,0.2587523794541959,0.37333333333333335,75,0.6941010972849079,1Y
ALPHA_PORT_017,Portfolio Hedge,HEDGE,1,HINDALCO,-0.09036564789171891,-0.09695257829325213,-0.02649809916075485,0.13449777069143407,0.4742268041237113,97,0.9754390292292574,1Y
ALPHA_MOMENTUM_201,Momentum Rotation,MOMENTUM,2,HDFCBANK,-1.47327288020619,-1.47327288020619,-0.003466967501242202,0.0038676844783714914,0.5,2,0.10400870179670788,1Y
ALPHA_MOMENTUM_201,Momentum Rotation,MOMENTUM,2,ICICIBANK,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_MOMENTUM_201,Momentum Rotation,MOMENTUM,2,SBIN,1.2122686263852105,1.2226056214749477,0.06134778859058376,0.019661959506114577,0.5,20,2.3835531328184794,1Y
ALPHA_MOMENTUM_201,Momentum Rotation,MOMENTUM,2,TCS,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_MOMENTUM_201,Momentum Rotation,MOMENTUM,2,INFY,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_MOMENTUM_201,Momentum Rotation,MOMENTUM,2,WIPRO,-1.6561684221657786,-0.4220565038699514,-0.07204073605597827,0.07204073605597827,0.2727272727272727,11,0.18477872600000927,1Y
ALPHA_MOMENTUM_201,Momentum Rotation,MOMENTUM,2,RELIANCE,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_MOMENTUM_201,Momentum Rotation,MOMENTUM,2,NTPC,0.524483569654977,0.28570914864773034,0.03695543260146339,0.027050235530793033,0.45454545454545453,11,1.5607609885150886,1Y
ALPHA_MOMENTUM_201,Momentum Rotation,MOMENTUM,2,HINDUNILVR,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_MOMENTUM_201,Momentum Rotation,MOMENTUM,2,NESTLEIND,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_MOMENTUM_201,Momentum Rotation,MOMENTUM,2,ITC,-0.7060680398682211,-0.16758182123195878,-0.018898158850695457,0.031116839116461886,0.3333333333333333,9,0.5235919174653907,1Y
ALPHA_MOMENTUM_201,Momentum Rotation,MOMENTUM,2,MARUTI,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_MOMENTUM_201,Momentum Rotation,MOMENTUM,2,TATAMOTORS,-0.5646585226034788,-0.20138464332005823,-0.021356747733493275,0.04801062087955078,0.42857142857142855,7,0.6116765336483846,1Y
ALPHA_MOMENTUM_201,Momentum Rotation,MOMENTUM,2,SUNPHARMA,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_MOMENTUM_201,Momentum Rotation,MOMENTUM,2,DRREDDY,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_MOMENTUM_201,Momentum Rotation,MOMENTUM,2,BAJFINANCE,1.0352398407845738,0.7845337565476325,0.018506648741618115,0.009656098316637274,0.6,5,2.367289886571077,1Y
